date,region_id,assigned_subarchetype,count
2026-01-05,r16_34,3A,1
2026-01-05,r16_34,3B,1
2026-01-05,r16_35,1A,2
2026-01-05,r16_35,1B,2
2026-01-05,r16_35,2A,2
2026-01-05,r16_35,3B,1
2026-01-05,r21_33,2B,1
2026-01-05,r22_09,1B,1
2026-01-05,r22_33,2B,1
2026-01-06,r08_54,2A,1
2026-01-06,r08_54,3B,1
2026-01-06,r09_33,3A,1
2026-01-06,r12_45,1A,1
2026-01-06,r12_45,2A,2
2026-01-06,r12_45,2B,5
2026-01-06,r12_45,3B,2
2026-01-06,r15_35,3B,1
2026-01-06,r16_28,1B,1
2026-01-06,r16_29,1B,1
2026-01-06,r16_31,1A,1
2026-01-06,r16_33,1B,1
2026-01-06,r16_33,2A,2
2026-01-06,r16_33,3A,1
2026-01-06,r16_33,3B,1
2026-01-06,r16_34,3B,1
2026-01-06,r16_35,3A,1
2026-01-06,r21_34,2B,3
2026-01-07,r08_54,1A,1
2026-01-07,r09_53,1B,1
2026-01-07,r09_53,3B,1
2026-01-07,r09_54,3B,1
2026-01-07,r11_45,2B,1
2026-01-07,r11_45,3A,1
2026-01-07,r11_53,3A,1
2026-01-07,r12_45,3B,1
2026-01-07,r15_35,1A,3
2026-01-07,r15_35,2A,1
2026-01-07,r15_35,3A,1
2026-01-07,r16_29,3A,1
2026-01-07,r16_31,1B,1
2026-01-07,r16_31,2A,1
2026-01-07,r16_33,1A,2
2026-01-07,r16_33,1B,1
2026-01-07,r16_33,3B,2
2026-01-07,r16_34,1B,1
2026-01-07,r16_34,2A,2
2026-01-07,r16_34,3B,1
2026-01-07,r16_35,1B,2
2026-01-07,r16_35,2A,1
2026-01-07,r17_50,1B,1
2026-01-08,r09_53,1A,1
2026-01-08,r12_44,1A,1
2026-01-08,r12_58,1A,1
2026-01-08,r12_58,3A,1
2026-01-08,r15_34,2A,1
2026-01-08,r15_34,3A,1
2026-01-08,r16_29,1A,1
2026-01-08,r16_29,1B,1
2026-01-08,r16_33,1A,1
2026-01-08,r16_33,2A,1
2026-01-08,r16_33,3B,1
2026-01-08,r16_34,1B,2
2026-01-08,r16_34,2A,2
2026-01-08,r16_34,3B,1
2026-01-08,r17_27,1B,1
2026-01-08,r17_29,3A,1
2026-01-08,r19_16,3A,1
2026-01-08,r23_30,3A,1
2026-01-09,r03_00,1B,1
2026-01-09,r03_00,3C,2
2026-01-09,r03_21,3C,6
2026-01-09,r03_22,3C,2
2026-01-09,r04_20,1B,1
2026-01-09,r04_20,3C,3
2026-01-09,r05_23,3C,1
2026-01-09,r06_23,3C,4
2026-01-09,r08_53,2A,1
2026-01-09,r09_33,1A,1
2026-01-09,r09_33,2A,1
2026-01-09,r11_51,2A,2
2026-01-09,r11_51,3B,1
2026-01-09,r15_34,2A,1
2026-01-09,r15_34,3A,1
2026-01-09,r15_35,1A,1
2026-01-09,r16_29,1B,1
2026-01-09,r16_33,1A,1
2026-01-09,r16_33,1B,5
2026-01-09,r16_34,1A,1
2026-01-09,r16_34,1B,2
2026-01-09,r16_34,2A,1
2026-01-09,r16_34,3A,1
2026-01-09,r17_15,2B,2
2026-01-09,r17_27,3A,2
2026-01-09,r17_33,3A,1
2026-01-09,r17_33,3B,1
2026-01-09,r19_16,1B,1
2026-01-09,r19_16,3A,1
2026-01-09,r19_16,3B,1
2026-01-09,r20_15,3B,1
2026-01-09,r21_14,1A,1
2026-01-10,r11_51,1A,1
2026-01-10,r11_51,1B,1
2026-01-10,r11_51,3A,2
2026-01-10,r12_54,2A,3
2026-01-10,r15_35,1A,1
2026-01-10,r15_35,3A,1
2026-01-10,r16_30,1A,1
2026-01-10,r16_33,1A,1
2026-01-10,r16_33,1B,3
2026-01-10,r16_33,3A,2
2026-01-10,r16_34,1B,1
2026-01-10,r16_34,2A,2
2026-01-10,r16_34,3A,1
2026-01-10,r16_34,3B,2
2026-01-10,r16_35,1A,1
2026-01-10,r16_35,1B,1
2026-01-10,r16_35,3B,1
2026-01-10,r17_28,3A,1
2026-01-10,r23_09,2B,1
2026-01-11,r11_35,2B,1
2026-01-11,r12_42,2B,2
2026-01-11,r15_34,3A,1
2026-01-11,r15_35,1B,1
2026-01-11,r16_30,1A,1
2026-01-11,r16_30,3B,1
2026-01-11,r16_33,2A,1
2026-01-11,r16_34,1A,1
2026-01-11,r16_34,1B,3
2026-01-11,r16_34,2A,2
2026-01-11,r16_35,1B,1
2026-01-11,r16_35,3A,1
2026-01-11,r19_16,1A,1
2026-01-11,r19_16,2A,1
2026-01-11,r19_16,3B,1
2026-01-12,r13_17,2B,1
2026-01-12,r15_34,1A,1
2026-01-12,r16_33,3B,1
2026-01-12,r16_34,1A,2
2026-01-12,r16_34,1B,1
2026-01-12,r16_34,2A,1
2026-01-12,r20_13,2A,1
2026-01-12,r20_15,3A,1
2026-01-12,r20_15,3B,1
2026-01-13,r08_17,3A,2
2026-01-13,r11_52,1B,2
2026-01-13,r11_52,3A,2
2026-01-13,r11_52,3B,1
2026-01-13,r12_42,2A,2
2026-01-13,r12_43,1A,1
2026-01-13,r12_43,2A,1
2026-01-13,r12_43,2B,1
2026-01-13,r12_43,3B,1
2026-01-13,r15_34,1A,2
2026-01-13,r15_34,1B,1
2026-01-13,r15_34,2A,1
2026-01-13,r15_34,3A,4
2026-01-13,r15_35,2A,1
2026-01-13,r15_35,3B,1
2026-01-13,r16_29,3B,1
2026-01-13,r16_30,1B,1
2026-01-13,r16_30,2A,1
2026-01-13,r16_30,3B,1
2026-01-13,r16_31,1A,1
2026-01-13,r16_31,3A,2
2026-01-13,r16_31,3B,1
2026-01-13,r16_33,1B,1
2026-01-13,r16_33,3A,1
2026-01-13,r16_33,3B,1
2026-01-13,r16_34,1B,2
2026-01-13,r16_35,1A,1
2026-01-13,r16_35,1B,1
2026-01-13,r16_35,3A,1
2026-01-13,r17_27,1B,1
2026-01-13,r17_28,3A,1
2026-01-13,r21_14,2A,1
2026-01-13,r21_14,3A,1
2026-01-13,r21_14,3B,1
2026-01-14,r12_42,2A,1
2026-01-14,r12_42,2B,1
2026-01-14,r16_29,3B,1
2026-01-14,r16_30,2A,1
2026-01-14,r16_30,3A,1
2026-01-14,r16_30,3B,1
2026-01-14,r16_33,1B,1
2026-01-14,r16_33,3A,1
2026-01-14,r16_34,1B,1
2026-01-14,r16_34,2A,1
2026-01-14,r16_35,3A,1
2026-01-14,r17_27,1B,2
2026-01-14,r17_27,2A,1
2026-01-14,r17_27,3B,1
2026-01-14,r23_29,2B,1
2026-01-14,r23_29,3A,1
2026-01-14,r23_29,3B,1
2026-01-15,r12_42,3A,1
2026-01-15,r15_34,1B,1
2026-01-15,r15_34,3B,1
2026-01-15,r15_35,1A,1
2026-01-15,r15_35,1B,1
2026-01-15,r16_29,1A,1
2026-01-15,r16_29,1B,1
2026-01-15,r16_29,2A,2
2026-01-15,r16_29,3A,2
2026-01-15,r16_30,1A,2
2026-01-15,r16_30,2A,1
2026-01-15,r16_33,1A,1
2026-01-15,r16_34,1B,2
2026-01-15,r16_35,3A,1
2026-01-15,r17_27,1A,1
2026-01-15,r17_47,1B,1
2026-01-15,r17_47,3A,1
2026-01-15,r17_50,2B,3
2026-01-15,r20_14,1A,2
2026-01-15,r20_14,3B,1
2026-01-15,r20_15,3B,1
2026-01-15,r21_29,2B,5
2026-01-15,r24_56,1A,1
2026-01-15,r24_56,3A,1
2026-01-16,r03_00,3C,6
2026-01-16,r04_23,1B,1
2026-01-16,r04_23,3C,3
2026-01-16,r04_39,3A,1
2026-01-16,r04_39,3C,5
2026-01-16,r05_23,3C,1
2026-01-16,r05_26,3C,2
2026-01-16,r06_23,3C,2
2026-01-16,r08_17,3A,1
2026-01-16,r09_49,1A,1
2026-01-16,r09_49,1B,1
2026-01-16,r12_41,2B,4
2026-01-16,r16_29,1B,3
2026-01-16,r16_29,3A,1
2026-01-16,r16_29,3B,1
2026-01-16,r16_30,1A,1
2026-01-16,r16_30,3A,1
2026-01-16,r16_30,3B,2
2026-01-16,r16_32,2A,2
2026-01-16,r16_33,1A,1
2026-01-16,r16_33,1B,1
2026-01-16,r16_33,3B,1
2026-01-16,r16_34,1A,2
2026-01-16,r16_34,1B,3
2026-01-16,r16_34,2A,1
2026-01-16,r16_34,3B,1
2026-01-16,r16_35,2A,1
2026-01-16,r17_47,1B,2
2026-01-16,r17_51,2A,1
2026-01-17,r08_17,1B,1
2026-01-17,r08_17,2A,2
2026-01-17,r11_20,3A,1
2026-01-17,r11_41,3B,1
2026-01-17,r12_41,1A,1
2026-01-17,r12_41,2B,1
2026-01-17,r12_41,3B,1
2026-01-17,r15_34,1A,1
2026-01-17,r15_35,1B,1
2026-01-17,r15_35,3A,1
2026-01-17,r16_29,2A,1
2026-01-17,r16_29,3A,1
2026-01-17,r16_33,2A,1
2026-01-17,r16_33,3A,1
2026-01-17,r16_34,1B,1
2026-01-17,r16_34,3A,1
2026-01-17,r17_50,1A,1
2026-01-17,r17_50,2B,3
2026-01-17,r18_46,3A,1
2026-01-17,r20_15,3A,1
2026-01-17,r21_12,1B,1
2026-01-18,r11_40,2A,1
2026-01-18,r11_40,2B,1
2026-01-18,r15_35,1A,1
2026-01-18,r15_35,1B,2
2026-01-18,r15_35,2A,1
2026-01-18,r16_18,1B,1
2026-01-18,r16_18,3A,2
2026-01-18,r16_18,3B,1
2026-01-18,r16_28,3B,1
2026-01-18,r16_29,1B,6
2026-01-18,r16_29,3A,1
2026-01-18,r16_29,3B,1
2026-01-18,r16_30,1A,1
2026-01-18,r16_30,2A,1
2026-01-18,r16_30,3A,2
2026-01-18,r16_30,3B,1
2026-01-18,r16_31,3A,1
2026-01-18,r17_47,2A,1
2026-01-18,r17_50,1A,1
2026-01-18,r17_50,2A,4
2026-01-18,r17_50,2B,2
2026-01-18,r17_50,3B,1
2026-01-18,r20_13,3A,1
2026-01-18,r20_14,1B,1
2026-01-18,r20_14,2A,1
2026-01-19,r11_20,1A,1
2026-01-19,r11_20,2A,1
2026-01-19,r11_34,1B,1
2026-01-19,r11_34,2B,1
2026-01-19,r11_39,1A,1
2026-01-19,r11_40,2A,1
2026-01-19,r11_40,2B,2
2026-01-19,r11_40,3B,2
2026-01-19,r16_28,1A,2
2026-01-19,r16_28,2A,1
2026-01-19,r16_29,2A,1
2026-01-19,r16_29,3A,1
2026-01-19,r16_30,1B,2
2026-01-19,r16_30,2A,2
2026-01-19,r16_30,3A,2
2026-01-19,r16_30,3B,1
2026-01-19,r16_31,2A,1
2026-01-19,r16_31,3A,1
2026-01-19,r16_31,3B,1
2026-01-19,r16_33,1A,2
2026-01-19,r16_33,3A,1
2026-01-19,r16_33,3B,2
2026-01-19,r17_51,1A,1
2026-01-19,r17_51,2B,2
2026-01-19,r19_13,1A,1
2026-01-19,r19_13,2A,1
2026-01-19,r19_16,3A,1
2026-01-19,r20_14,2A,1
2026-01-19,r20_14,3B,1
2026-01-19,r20_15,1A,2
2026-01-19,r20_15,1B,1
2026-01-19,r20_15,3B,2
2026-01-19,r21_09,3A,1
2026-01-20,r10_39,2A,1
2026-01-20,r11_39,1A,1
2026-01-20,r11_39,2B,1
2026-01-20,r15_34,1B,1
2026-01-20,r16_29,1B,2
2026-01-20,r16_29,2A,1
2026-01-20,r16_29,3A,1
2026-01-20,r16_30,3A,1
2026-01-20,r16_31,3A,2
2026-01-20,r16_33,1B,1
2026-01-20,r17_47,1A,1
2026-01-20,r17_47,3A,1
2026-01-20,r17_51,1A,2
2026-01-20,r17_51,2B,2
2026-01-20,r17_51,3A,1
2026-01-20,r17_51,3B,1
2026-01-20,r17_52,2B,1
2026-01-20,r19_16,1A,1
2026-01-20,r19_16,2A,2
2026-01-20,r20_14,3B,1
2026-01-20,r20_15,1A,1
2026-01-20,r20_15,2A,3
2026-01-20,r20_15,3A,1
2026-01-21,r10_37,2A,2
2026-01-21,r10_39,2B,1
2026-01-21,r10_39,3B,1
2026-01-21,r11_37,2B,1
2026-01-21,r11_56,1A,1
2026-01-21,r11_56,2B,2
2026-01-21,r11_57,2A,1
2026-01-21,r11_57,2B,1
2026-01-21,r11_57,3B,1
2026-01-21,r12_56,1A,2
2026-01-21,r15_17,2B,1
2026-01-21,r16_29,1A,1
2026-01-21,r16_29,2A,1
2026-01-21,r16_29,3A,1
2026-01-21,r16_30,1A,3
2026-01-21,r16_30,1B,1
2026-01-21,r16_30,2A,1
2026-01-21,r16_30,3A,2
2026-01-21,r16_30,3B,1
2026-01-21,r16_34,1B,1
2026-01-21,r16_35,1B,1
2026-01-21,r16_35,3B,1
2026-01-21,r19_14,1A,1
2026-01-21,r19_14,1B,1
2026-01-21,r19_16,1B,1
2026-01-21,r19_16,2A,1
2026-01-21,r21_34,2B,1
2026-01-22,r10_19,3B,1
2026-01-22,r11_18,2B,1
2026-01-22,r11_18,3A,1
2026-01-22,r11_18,3B,2
2026-01-22,r11_57,2B,1
2026-01-22,r15_34,1B,1
2026-01-22,r15_34,3B,1
2026-01-22,r16_18,1A,1
2026-01-22,r16_28,2A,1
2026-01-22,r16_29,1A,1
2026-01-22,r16_29,1B,1
2026-01-22,r16_30,1A,1
2026-01-22,r16_30,2A,1
2026-01-22,r16_30,3A,1
2026-01-22,r16_30,3B,1
2026-01-22,r16_34,3A,1
2026-01-22,r19_16,3B,1
2026-01-23,r03_00,3C,2
2026-01-23,r03_22,3C,7
2026-01-23,r05_23,3C,2
2026-01-23,r06_23,1B,2
2026-01-23,r06_23,3A,2
2026-01-23,r06_23,3C,2
2026-01-23,r08_53,3A,1
2026-01-23,r08_53,3B,1
2026-01-23,r09_33,1B,1
2026-01-23,r09_49,1A,1
2026-01-23,r09_49,3A,1
2026-01-23,r10_59,2A,1
2026-01-23,r11_53,2A,1
2026-01-23,r11_53,3B,1
2026-01-23,r12_49,2B,1
2026-01-23,r12_49,3A,1
2026-01-23,r12_50,1A,1
2026-01-23,r12_50,2B,1
2026-01-23,r15_34,1A,1
2026-01-23,r16_28,1B,1
2026-01-23,r16_30,1B,1
2026-01-23,r16_30,2A,1
2026-01-23,r16_30,3A,1
2026-01-23,r16_31,3A,1
2026-01-23,r16_33,1A,1
2026-01-23,r16_34,3A,1
2026-01-23,r16_34,3B,1
2026-01-23,r16_35,3B,1
2026-01-23,r17_30,1A,2
2026-01-23,r17_30,3B,2
2026-01-23,r20_12,1A,2
2026-01-24,r09_50,1B,1
2026-01-24,r09_50,3A,1
2026-01-24,r12_50,2A,1
2026-01-24,r15_34,1B,2
2026-01-24,r16_28,1A,2
2026-01-24,r16_30,2A,1
2026-01-24,r16_35,1A,2
2026-01-24,r16_35,2A,2
2026-01-24,r16_35,3B,2
2026-01-25,r15_48,3B,1
2026-01-25,r17_14,2B,2
2026-01-25,r17_27,1A,1
2026-01-25,r17_27,1B,3
2026-01-25,r17_27,2A,2
2026-01-25,r17_27,3A,1
2026-01-25,r17_27,3B,3
2026-01-25,r21_33,1B,1
2026-01-25,r21_33,2B,1
2026-01-25,r22_28,2B,2
2026-01-25,r22_28,3A,1
2026-01-25,r22_28,3B,1
2026-01-25,r23_28,2B,3
2026-01-26,r09_55,1A,1
2026-01-26,r09_55,3A,1
2026-01-26,r16_33,1A,1
2026-01-26,r16_33,1B,2
2026-01-26,r16_33,2A,2
2026-01-26,r16_33,3A,1
2026-01-26,r16_34,1A,1
2026-01-26,r16_34,3A,1
2026-01-26,r16_34,3B,1
2026-01-26,r17_27,1B,1
2026-01-26,r17_47,1A,3
2026-01-26,r20_15,3A,1
2026-01-27,r11_54,2B,1
2026-01-27,r15_34,3B,1
2026-01-27,r15_35,1A,1
2026-01-27,r15_35,3B,1
2026-01-27,r16_35,3A,1
2026-01-27,r20_14,1B,1
2026-01-27,r20_15,1B,3
2026-01-27,r20_29,2B,2
2026-01-28,r11_58,1A,1
2026-01-28,r11_58,2A,1
2026-01-28,r11_58,2B,2
2026-01-28,r12_58,3A,1
2026-01-28,r15_35,2A,1
2026-01-28,r16_32,3B,1
2026-01-28,r16_33,1B,2
2026-01-28,r16_33,3A,1
2026-01-28,r20_15,3B,1
2026-01-28,r23_09,2B,1
2026-01-29,r10_58,1A,1
2026-01-29,r10_58,2A,1
2026-01-29,r12_37,2B,2
2026-01-29,r16_28,2A,1
2026-01-29,r16_33,1A,1
2026-01-29,r16_33,1B,1
2026-01-29,r16_33,2A,1
2026-01-29,r16_33,3A,1
2026-01-29,r20_15,2A,1
2026-01-29,r21_36,2B,2
2026-01-30,r03_00,1B,2
2026-01-30,r03_00,3C,1
2026-01-30,r03_13,3C,5
2026-01-30,r05_24,1B,2
2026-01-30,r05_24,3A,1
2026-01-30,r05_24,3C,1
2026-01-30,r05_26,1B,1
2026-01-30,r05_26,3C,2
2026-01-30,r06_23,1B,1
2026-01-30,r06_23,3C,2
2026-01-30,r12_37,1A,2
2026-01-30,r12_37,2B,5
2026-01-30,r16_33,3B,1
2026-01-30,r16_35,1A,1
2026-01-30,r16_35,1B,1
2026-01-30,r16_35,2A,1
2026-01-30,r16_35,3A,2
2026-01-30,r16_50,2B,2
2026-01-30,r17_28,2A,1
2026-01-30,r20_15,1A,1
2026-01-31,r09_53,1B,1
2026-01-31,r12_37,2A,1
2026-01-31,r12_37,3A,1
2026-01-31,r12_37,3B,1
2026-01-31,r16_34,1B,2
2026-01-31,r17_28,3A,1
2026-01-31,r17_28,3B,1
2026-01-31,r20_14,1A,1
2026-01-31,r20_14,1B,1
2026-01-31,r20_15,1B,1
2026-01-31,r20_15,3B,1
2026-02-01,r11_38,2B,1
2026-02-01,r11_38,3A,1
2026-02-01,r11_38,3B,1
2026-02-01,r15_35,2A,1
2026-02-01,r16_15,2A,1
2026-02-01,r16_30,1B,1
2026-02-01,r16_33,1A,1
2026-02-01,r16_34,3A,1
2026-02-01,r16_34,3B,2
2026-02-01,r17_33,1B,1
2026-02-01,r17_47,2A,2
2026-02-01,r20_15,1A,1
2026-02-01,r20_15,1B,3
2026-02-01,r20_15,2A,1
2026-02-01,r20_15,3A,2
2026-02-02,r11_38,2A,1
2026-02-02,r11_38,2B,1
2026-02-02,r11_38,3B,2
2026-02-02,r13_17,2B,1
2026-02-02,r16_33,1B,3
2026-02-02,r16_33,2A,2
2026-02-02,r16_33,3B,1
2026-02-02,r16_34,3A,1
2026-02-02,r16_34,3B,1
2026-02-02,r16_35,3B,1
2026-02-02,r17_47,1A,1
2026-02-02,r17_47,2A,1
2026-02-02,r17_47,3B,1
2026-02-02,r20_13,2A,1
2026-02-02,r20_14,2A,1
2026-02-02,r20_14,3B,1
2026-02-02,r20_15,1A,2
2026-02-02,r20_15,1B,1
2026-02-02,r20_15,3A,1
2026-02-02,r20_15,3B,1
2026-02-02,r21_28,2B,1
2026-02-02,r22_11,3A,1
2026-02-02,r22_30,2B,2
2026-02-03,r11_39,2B,3
2026-02-03,r11_39,3B,1
2026-02-03,r16_34,1A,1
2026-02-03,r16_34,1B,1
2026-02-03,r17_14,1B,1
2026-02-03,r17_47,1B,1
2026-02-03,r17_47,3B,1
2026-02-03,r19_16,2A,1
2026-02-03,r20_15,2A,1
2026-02-03,r20_15,3A,1
2026-02-03,r21_30,2B,1
2026-02-04,r16_28,1A,1
2026-02-04,r16_28,1B,1
2026-02-04,r16_28,3B,1
2026-02-04,r16_33,1B,1
2026-02-04,r16_35,2A,1
2026-02-04,r16_35,3B,1
2026-02-04,r18_45,2A,1
2026-02-04,r20_15,1A,2
2026-02-04,r22_33,2B,1
2026-02-05,r16_28,3B,1
2026-02-05,r16_50,2B,1
2026-02-05,r16_51,1A,1
2026-02-05,r16_51,2B,1
2026-02-05,r17_47,1A,3
2026-02-05,r17_47,1B,2
2026-02-05,r17_47,2A,1
2026-02-05,r17_47,3A,1
2026-02-05,r20_14,1A,1
2026-02-05,r20_14,3B,2
2026-02-05,r20_15,1B,2
2026-02-05,r20_15,2A,1
2026-02-05,r20_15,3B,2
2026-02-05,r20_35,2B,1
2026-02-06,r03_00,3C,1
